AffiliationID,ProviderID,ProviderAffliated,ProviderAffiliationName,ProviderAffiliationType,ProviderAffiliationStartDate,ProviderAffiliationEndDate
57f1330e-25fc-4858-9569-08989d147667,c740eb5e-22de-4b54-97c8-a9d2eb14bb7a,Yes,Princeton Health Group,Medical Group,2016-01-26,2019-02-18
c0bba02a-8b8f-485c-a7b3-745b54a42bca,815e4adb-a49d-4c23-ae48-caa2b920c2b2,No,,,,
986d68e1-3dec-4874-9181-f0ca97a9e28d,5b341077-fd96-485d-990b-7d01397eaf01,Yes,RWJBarnabas Health,Medical Group,2024-03-19,2025-07-03
0642250c-9be8-4cc4-84de-828cad2ea8f1,d84f1e70-5a45-4a65-afa7-4dc674651f1c,Yes,Newark General Hospital,Clinic,2020-07-31,2025-07-03
0acac9f8-ebb8-4b1b-8017-28d3f0f1589c,8ba1052a-79ae-44de-b0e9-0cd387faa79e,Yes,Trinitas Regional Medical Center,Health System,2018-12-25,2025-07-03
02a982c2-bab1-433e-abbc-478ab2e739cf,a92b83af-3865-4787-a919-f093f7134566,Yes,Hackensack Medical Affiliates,Hospital,2018-02-10,2024-03-08
3c1cd29a-67c3-4071-a594-24190959639b,2f9e4b12-4ab3-449d-979e-3a611be13b8c,Yes,Jersey Shore Hospital,Hospital,2020-03-28,2025-07-03
f69b6f77-7c56-4445-8938-9bbbb4b2940a,6befb41f-55c8-4049-85b6-5dd2301aa5d3,Yes,Atlantic Health System,Clinic,2022-08-03,2025-07-03
15fd601d-401b-449e-bb4a-2d2ea3434f79,7fa44265-69da-45f6-a881-438e978c44cf,Yes,Trinitas Regional Medical Center,Medical Group,2016-11-05,2020-07-03
aab23707-1db4-45df-a6b9-07a1dceaedb0,2b6e1ace-066c-474f-96b2-fdcba58e10cc,Yes,Trinitas Regional Medical Center,Health System,2016-11-20,2019-07-17
f17df87a-352a-4b0f-83d7-f10efb78e10e,c5c8d532-fb98-468e-bc1d-107126a40a0e,Yes,Newark General Hospital,Medical Group,2022-12-07,2024-11-11
006edf85-8360-472d-bb11-9f3cabbbac3d,7453e873-2849-459d-b298-b94ca6d8e0c9,Yes,Newark General Hospital,Hospital,2021-04-17,2025-07-03
a21b5d23-efb6-4be3-962a-a0f02516f497,b3f5a784-4e67-49c6-a5b1-94e42b00d0bb,Yes,Atlantic Health System,Clinic,2019-08-05,2025-07-03
84e2986a-8818-43b2-b2b3-67006f306f7e,1947407e-de0b-4df1-b557-4c64c47201b8,Yes,Princeton Health Group,Hospital,2018-11-26,2022-01-23
0be2b0f6-5130-44cc-aa23-2e9b298d929d,a68f8cf9-409b-46c6-b21c-a039c54d51d1,Yes,Princeton Health Group,Clinic,2020-06-06,2025-04-02
678dffb3-4334-4169-9f39-e6a31d704a24,545475e5-de9c-458e-a517-41fc73efe054,Yes,Hackensack Medical Affiliates,Clinic,2020-08-04,2025-07-03
1653d0bc-d9b7-4eec-a60c-e441d4908aa2,fe30b5ec-4654-4013-a54b-aa942a5bcd5c,Yes,Hackensack Medical Affiliates,Clinic,2017-06-11,2019-11-01
91b672f4-8cff-4b87-99e2-c327452a94b6,ef959aba-9ab1-44f2-8a64-7ffacba708d8,No,,,,
ddbc74ab-1e0e-4039-a251-eae5d23e7b29,61d837b0-1930-4318-80b8-0f1c690b4d1c,Yes,Saint Mary's Medical Center,Health System,2022-11-28,2025-07-03
0e8faefd-8ad0-4282-b3c9-17774a451f58,559bc442-1e22-4acf-b473-7e279d37bdec,No,,,,
617e81ae-829c-4570-a4f5-e5360baa7554,5f820805-be47-4dff-97be-1b5f8a31efd1,No,,,,
91511644-2dc6-4d69-b8cc-526b33569ed5,76cda41d-a394-4624-890f-9f16caab5a4a,Yes,Hackensack Medical Affiliates,Clinic,2015-07-26,2017-03-17
a3090eff-92ab-4c7c-8af4-9fa2c6247483,3469c0de-7dc9-48d3-863c-9bcceaaa2b0b,Yes,Newark General Hospital,Health System,2022-09-19,2024-02-09
cf50500b-39df-49b5-9f8a-d0164a430478,cd77416e-deb9-4cb2-97bb-d01f522e0adf,Yes,RWJBarnabas Health,Clinic,2023-10-10,2025-07-03
0b2b5ea3-3bfc-4212-a7ad-45fb6694d764,c8f92669-8a14-48f0-ae78-7182b95f21ae,Yes,Princeton Health Group,Hospital,2017-01-29,2021-05-21
0d348f1c-c76e-4be7-9977-3c228e105c5c,f13a33fe-3c8a-4073-baf6-ff9cd573b9ab,Yes,RWJBarnabas Health,Hospital,2018-05-28,2022-11-02
17a3f94c-6fa4-4abb-a714-36f47331ac87,e365062e-924c-439d-a1ee-906737955805,Yes,Princeton Health Group,Medical Group,2023-10-06,2025-07-03
607f08db-3a27-43bb-887a-3fa9c455d657,c00d655d-1816-4f70-88a4-5630db4e574c,Yes,Hackensack Medical Affiliates,Health System,2017-10-21,2019-02-19
ce989d8c-b80a-42a3-83b4-68fd4a77d5a4,1b5c7c70-2c3e-4cc3-8c38-fe3e97f870f2,Yes,Trinitas Regional Medical Center,Health System,2023-08-10,2025-07-03
6aa18371-8945-4c6a-8187-36629c0e8354,2da9b2a3-6a6a-4d48-afc6-6153e45db28f,Yes,Hackensack Medical Affiliates,Medical Group,2018-04-22,2025-07-03
b659350a-7c16-4f86-87f7-2d824cba2478,5dc6c33a-3af7-4ca5-9759-bcb98fad2c23,Yes,Atlantic Health System,Health System,2024-04-03,2025-07-03
3aa1620f-a07b-4351-8519-abd2fecc79e5,2f9882a4-8087-4549-9083-bf58ba6d3038,Yes,Princeton Health Group,Clinic,2016-09-09,2023-06-08
7d4df496-151e-4a69-b8e7-f05433d867bb,a42c87e6-8c85-4d48-af12-a789c65c901f,Yes,Newark General Hospital,Health System,2021-08-01,2025-07-03
9ef840a7-eac7-4f42-924b-f52a52d7d364,2efc629e-54ec-4196-b3f1-c9a5f32a12f0,Yes,Trinitas Regional Medical Center,Health System,2022-04-29,2025-07-03
87f085c1-dc09-4926-a853-d8eaf351ffd1,c6a21e6b-fa17-486d-a9cd-199a897a1c42,Yes,Newark General Hospital,Medical Group,2015-11-18,2021-06-01
f9803fed-c632-4066-bbed-d5de7257c0e9,e59b3dc3-ca7c-4978-af65-f2612018180e,Yes,Hackensack Medical Affiliates,Health System,2024-06-13,2025-07-03
b81a9bf2-b9bf-49a7-9a91-6267de903ad1,15dfa4de-5e5c-48e1-9eef-524695b1f055,Yes,Jersey Shore Hospital,Health System,2016-08-17,2023-03-10
84cda6df-dd0a-4e87-b238-8e7f329a3f66,c5c1f056-5b29-4cdc-85e9-f74ad9f8ed1f,Yes,RWJBarnabas Health,Health System,2019-11-10,2023-02-16
6bbff160-72a6-4e90-a5da-6d15e6859eb7,db8072d9-be1e-4511-a0e4-3fac382ddfb2,Yes,Newark General Hospital,Hospital,2019-03-12,2025-07-03
db1a9503-4b09-445f-9eb5-4623fc3b21b7,7d22d0f1-892c-4f33-83f2-9e0efc4b1229,Yes,Saint Mary's Medical Center,Medical Group,2021-01-10,2023-04-23
69637acb-beeb-4668-8f32-125197b4945e,09af2fcb-58af-4fb4-86ed-0ee4fbdc3824,Yes,Princeton Health Group,Medical Group,2018-09-22,2023-04-17
fd8d1ec6-0a85-4729-9017-0c0a82d0de81,a2234369-b819-4e49-96f4-a47ac2630873,Yes,Princeton Health Group,Hospital,2021-04-13,2025-07-03
6089d59f-9487-4dc9-adb5-243b6e688f68,f355902e-47fd-4946-98eb-2b2b81ec22d4,Yes,Trinitas Regional Medical Center,Medical Group,2021-10-02,2025-07-03
21027242-fc5e-479c-b237-97e6d8749ebf,5e8fc348-5b96-44f8-bdc3-7de1ac73b7c4,Yes,Atlantic Health System,Health System,2018-12-16,2023-02-27
349c42fc-ae7f-44ac-9e9f-2ddec2a43432,bf76183d-20fb-48e1-85c5-3bba826feb7f,Yes,Princeton Health Group,Medical Group,2017-10-06,2018-12-30
790ee500-36df-46a5-bcfe-39e0da65f659,d60e3cba-71f8-401e-814f-b1a8be130781,Yes,Hackensack Medical Affiliates,Clinic,2024-05-07,2025-07-03
5250930d-8c5b-4557-a59e-9a27b5e9b772,e005f136-18dd-495a-9ca3-fba9fce54ac9,Yes,Atlantic Health System,Health System,2023-05-23,2025-07-03
93950e17-19d2-4262-8092-abfbb155757b,0bede68c-5627-486d-949f-ba568475511c,Yes,Trinitas Regional Medical Center,Medical Group,2023-12-29,2025-07-03
ac1d7992-3f04-45d1-868a-15abe4c64625,9c777a99-afdd-4200-915f-c193805b3309,Yes,Saint Mary's Medical Center,Medical Group,2021-09-17,2022-10-07
756f00a1-6b17-40cf-89a1-c1d6f6dde0f2,768f9255-f7ef-41c8-abf8-7bc4625d9737,Yes,Princeton Health Group,Clinic,2017-02-07,2019-11-30
39b6e3c7-cd44-4d77-9df0-2b652d4cfaa5,c3a7d616-5650-4256-8d9a-8a21e03aa3da,Yes,Trinitas Regional Medical Center,Clinic,2017-11-22,2021-02-04
12b56b75-b0f0-42b1-81ba-ea780244bdfe,463bd305-16b2-4f35-88bf-61131508297e,Yes,Hackensack Medical Affiliates,Medical Group,2017-07-08,2025-04-23
b213441e-6fb2-4f08-9202-d3a64f3fed99,524e3b06-721e-45ce-8699-9bef5ec601dd,Yes,Newark General Hospital,Clinic,2022-01-29,2025-07-03
b9a8bfa9-40bc-4083-9ecb-f8a6e8fe84aa,2aa0ee04-5cbf-47e4-9af2-9792be3be534,Yes,Hackensack Medical Affiliates,Hospital,2017-09-02,2020-06-09
0850b5aa-ce4b-4fce-8da6-8d38e3e054b5,c0c59db8-7566-4f10-81a0-2db78b4605a5,No,,,,
bd844ae4-6fbe-41c7-a46f-455bb7179670,afda5cf1-0117-4865-af9b-49c9ede6e0cd,No,,,,
c4fc3fae-7e13-4720-aed2-c93ff6284e46,268bce50-2418-4ae5-a025-2ce0d7084bb6,Yes,RWJBarnabas Health,Medical Group,2020-08-19,2025-02-23
3387c5ec-ce9d-49bf-a380-d75414fc9f5f,11072b7f-ab5e-42cd-869f-dbc2d071e865,Yes,Hackensack Medical Affiliates,Medical Group,2024-02-11,2025-07-03
c452dc8b-a346-44d9-b8a2-588424826f6f,a7ab32dc-e928-4fe0-8c39-fe8adb47d6c5,Yes,Atlantic Health System,Health System,2023-03-01,2024-11-10
f9715e30-b9a7-4138-8ee9-35f82005d21a,9c614cb7-d9eb-4574-a638-a4bac78035e6,Yes,Trinitas Regional Medical Center,Health System,2022-11-21,2025-07-03
2bd8bbb9-e3c9-4f68-9b09-b09eefd564b4,99668d1d-d14e-490b-90db-7062b7d729c0,Yes,Trinitas Regional Medical Center,Clinic,2022-09-06,2025-07-03
bc67b674-b235-4258-a606-5d5a9a83bdb2,bf3adabf-d965-4271-ac9d-0d47d6037888,No,,,,
62344d1f-9f34-4ff0-a739-5ae30f859869,5224502b-e9c4-4575-af0b-b80d4143594a,Yes,Saint Mary's Medical Center,Health System,2019-07-22,2023-06-29
34fd366f-ba26-41d2-b8e0-61d19fea1c41,8a2bdabd-47f0-4262-9bb6-6eb5c4f19145,Yes,Trinitas Regional Medical Center,Health System,2024-02-10,2025-07-03
4a3c5649-2456-424a-b59a-972c5391638d,765f16bd-8b12-4db0-b83e-3ef768d845be,Yes,Trinitas Regional Medical Center,Health System,2022-09-16,2025-07-03
52788a65-0f64-45e6-bcdc-b463104250e1,ac63bb5e-e9ca-42c6-b794-734378b54367,Yes,Trinitas Regional Medical Center,Medical Group,2020-12-26,2025-07-03
be95e329-f657-4b83-9a8b-a44659824023,5c55d764-4a7f-47a6-85ca-cbe76f28f026,No,,,,
cfd2672c-03e9-4785-a00f-4a482f078ab3,a889d162-14bd-453e-99f8-391ef9f3782f,Yes,Atlantic Health System,Hospital,2020-05-25,2024-05-10
669b19d6-af88-476e-b505-e2d21fb73523,38882ad6-a322-49fc-9048-65d91d7e8451,Yes,Princeton Health Group,Medical Group,2019-03-26,2025-07-03
8b154d1b-bb56-4d90-a4a8-72d8099a3957,b4145004-d0a9-4103-8a54-d7053e4e1135,Yes,Princeton Health Group,Clinic,2020-04-01,2025-07-03
fafadefe-fb0b-4797-bc0c-8ebea3fafe07,1f9acd1f-da61-42a4-bf91-5eb358b59d36,No,,,,
06b07240-f185-4138-891f-cf642d815578,2d12c0a2-1a3e-48d9-bd67-2534e65ff144,Yes,Trinitas Regional Medical Center,Hospital,2017-03-21,2023-03-31
d89a422c-9b5a-4beb-9e58-7a1089358181,220a2a33-82a1-4b0a-a1a3-17e79be053d5,Yes,Hackensack Medical Affiliates,Clinic,2022-03-06,2025-07-03
fe5b3296-86e3-471b-9771-c0898bd8bd44,ae73bb61-50e6-4b0d-88a3-5f8b7f0d1d0c,Yes,Trinitas Regional Medical Center,Clinic,2023-07-21,2025-07-03
7590b68a-80ac-4797-83cc-05f96712d1a6,26c9f997-c2fe-438e-b0e4-454157e12316,Yes,Newark General Hospital,Health System,2017-02-25,2025-07-03
45ca7ce6-8ffb-4cb4-8eef-e8821c1bfbfd,72fdfab5-c1ab-4209-a361-a3fcfe74c905,Yes,Hackensack Medical Affiliates,Health System,2018-02-05,2021-12-04
51b6c2a5-0e9b-4854-a575-cf9f8210cfe3,f24ee24e-0a8d-4e87-b89b-f9bb21f195fe,Yes,Newark General Hospital,Health System,2022-11-26,2025-07-03
ed760b69-8691-4871-ab70-3fc78af6d331,4c062c6a-5ac0-4d79-a2dc-ea215ef386a6,Yes,Saint Mary's Medical Center,Health System,2018-11-24,2019-12-30
69ccb0b2-37b4-4279-9bd9-528095362995,51a35490-3670-42ff-aa2a-25c2d75bae00,Yes,Princeton Health Group,Hospital,2023-05-02,2025-07-03
611745d3-24ed-4e1c-9b44-f07290efc908,3eec57ee-66ec-4a34-92bb-f1eae38b57ce,Yes,Princeton Health Group,Health System,2017-12-15,2021-11-02
ddb2d933-5587-45ca-982e-adf1330cb70b,7201b9e0-40ab-4a1d-a225-db4051fa8726,Yes,Atlantic Health System,Hospital,2016-05-08,2022-11-19
eb3ec028-25d5-42bc-bf0c-f7e0a12159f8,3db183fd-597b-4527-97f4-3f472db29443,Yes,Jersey Shore Hospital,Hospital,2017-04-28,2020-07-01
6c30f8f8-1397-4081-bb0e-ac31436e41c5,dfc3f0aa-fd39-466d-99cb-c946b63b6b39,No,,,,
3468d75d-ba26-4411-ba6c-b121fd38da58,cbac69a2-c061-4853-9332-27e2fb546280,Yes,Hackensack Medical Affiliates,Clinic,2015-07-12,2018-03-26
66600694-c98a-48a0-82c1-0fcb01e95ff5,c75ff4ff-84c2-4390-add4-26f751d6656e,Yes,Trinitas Regional Medical Center,Hospital,2017-06-30,2024-09-12
654882c5-1d5a-42e7-a1d7-ef4e5dd5635d,9167d834-36e1-45cf-8719-bbbb1aab4c37,Yes,Atlantic Health System,Clinic,2018-05-25,2019-09-16
840d9ba9-90da-4959-965a-695f2e840a00,d50dc766-5eb5-425e-b617-0a59ef8bc502,Yes,RWJBarnabas Health,Medical Group,2017-09-30,2020-01-02
9f19acfa-fd4b-443e-8feb-d1e248cbec9f,df624294-0e34-4fba-a06b-e0c9ffd7817d,No,,,,
90799da3-c8b0-48bd-b9e2-cad0646dc4fb,cd993794-3821-4d2c-9078-d9eb40f99715,Yes,Saint Mary's Medical Center,Health System,2015-10-05,2023-10-12
0f9b27af-2e01-4401-8b66-d3a27a8ea9bc,69014db0-0786-4eb6-9cc7-6a0aa8c4af7c,Yes,Jersey Shore Hospital,Medical Group,2018-04-11,2019-07-29
e35fd727-06c9-480e-80e5-b27a0ab74174,bd62c244-4d3a-4fdf-9e8a-6f6b8f4c458f,Yes,RWJBarnabas Health,Medical Group,2016-02-16,2024-06-12
7f24f936-23e5-4857-898f-f8fe101cd382,87f09cb4-d58b-4346-ba4a-02a1ef118500,Yes,RWJBarnabas Health,Health System,2019-04-30,2023-08-12
0f2972fd-678b-4f01-8f99-c042e9df0249,1d78ce68-9f85-4380-b958-4e284aecc5fd,Yes,RWJBarnabas Health,Clinic,2016-01-18,2020-03-07
5818de62-ba9d-417f-b0de-e7541a4b86ac,f12c32c4-96a2-4530-bb55-b9ddb8127428,No,,,,
56b6c729-61de-4601-b73b-ec1518557d8c,e1b02f2f-854e-4aa4-b8de-9574fd15de0d,Yes,RWJBarnabas Health,Clinic,2020-03-31,2022-07-11
799783f7-db22-4dfc-b97e-efd463a30db7,6dbe9c1d-8153-4c18-bdeb-aca260dc62db,Yes,Saint Mary's Medical Center,Hospital,2023-03-13,2025-07-03
bbf920e0-32b6-4c1c-a206-63c380760c72,fed1faef-8322-4e4d-b593-904b1cad092d,No,,,,
38331e93-978e-46cf-889e-ada611308a8c,5ec6d2cf-ffde-4e06-ad16-2d5b8f703564,Yes,Jersey Shore Hospital,Clinic,2021-04-08,2025-07-03
86e23aa9-12db-4023-ac76-1e5370598cbe,449db63f-1d64-4ae3-a3f8-0d28e3cd42c6,Yes,RWJBarnabas Health,Clinic,2019-04-05,2021-10-12
68d91087-9803-49fa-b8b0-3f2b10e06144,b641a631-267e-43ac-ba2f-bd2cdc430af4,Yes,Newark General Hospital,Medical Group,2016-01-30,2017-10-27
8a2f4e61-939d-4593-aef1-46f9e1b1be42,760b1050-5b8e-461f-81cf-a72bc1dec597,Yes,Trinitas Regional Medical Center,Medical Group,2021-01-11,2025-07-03
2729d271-2779-43e8-8fba-0a142b9a7c83,f5ecee94-e037-4057-a325-3558ad4c809d,Yes,Trinitas Regional Medical Center,Clinic,2021-09-08,2022-11-02
8a4b144f-db52-4448-8cb7-0b078db847ee,29698f1f-4ade-45c9-918d-e8d2b9fedead,Yes,Saint Mary's Medical Center,Medical Group,2024-02-02,2025-07-03
d7f7aa04-156d-4036-a2aa-301524dfeb9e,3c9e6d93-706a-4043-8526-ea049bf43326,Yes,Trinitas Regional Medical Center,Health System,2023-09-03,2025-07-03
ca7242af-f139-4961-8807-02a13bb16702,af84d1c9-adc9-44bc-b29b-26c08488173c,No,,,,
7f932bdb-c8bb-477d-ad48-0b514073278e,8e787ea2-3b1a-4809-ab37-ff0be984dc22,Yes,Jersey Shore Hospital,Clinic,2019-04-08,2025-07-03
d9914486-ebe0-4365-9222-3b511a1c1b26,83594b12-55a4-4463-8e3b-b14b68c57b15,Yes,Saint Mary's Medical Center,Health System,2018-03-29,2025-07-03
415a3f82-0887-4188-b670-6973021d3959,369fa0a6-61d4-4772-8f2c-f9dbb590a199,Yes,Jersey Shore Hospital,Medical Group,2016-01-05,2021-11-02
dd013278-a34f-4845-844b-507c5b7c839d,f2b28387-1ebe-4d62-8040-80c2d58ba133,Yes,Hackensack Medical Affiliates,Hospital,2016-11-17,2025-07-03
8a7149dc-db80-40eb-aec8-2f3a3eebdfc3,90fb11e4-0b67-4766-b432-e33411aa406e,Yes,Princeton Health Group,Hospital,2018-12-02,2023-06-16
78b7db41-6232-4a6d-aa00-5473054f4399,50e00246-13a5-470d-8810-41adea55164e,Yes,Princeton Health Group,Hospital,2022-12-07,2025-07-03
d8cfb7fb-1e34-45aa-b842-ae861788c88f,4c1e4dfc-5edd-457a-b898-ca82db44cea7,Yes,Newark General Hospital,Clinic,2017-05-20,2023-04-29
c9c4fd21-819d-4ae5-a75f-34bdef541c24,3aa5ce36-20e2-4d1c-8c82-ce78efaf1f45,Yes,Newark General Hospital,Clinic,2020-01-16,2024-09-26
23a4c935-c5ac-4130-b9d3-9528e619ef72,fc7ab225-decd-4d2e-b8ee-ffa6a5ac8575,Yes,Saint Mary's Medical Center,Medical Group,2021-11-05,2024-09-17
b5b83917-260c-4701-9e4c-1d45b6607c51,41c18ace-fa09-4042-a60f-551bdc8e524c,Yes,Saint Mary's Medical Center,Hospital,2021-05-07,2025-06-11
0968e19f-0984-4b27-a463-fc1c27cf204a,c84b149e-f37d-46e5-8831-1802d8088f25,Yes,Hackensack Medical Affiliates,Hospital,2019-08-29,2023-06-10
d21f86e3-0140-4950-ac7b-13ccf2a97dbb,79edf74f-2779-4a2f-a810-2ceb31a39e71,Yes,Jersey Shore Hospital,Medical Group,2018-05-16,2024-09-16
b7309991-32b3-46d6-87fe-cc3399b95f92,7cc5cdf9-36a7-4ca2-b5b0-3bf8619e6480,Yes,Princeton Health Group,Hospital,2017-02-08,2023-12-19
a189a81c-378b-4328-910c-39150a42a613,c193c046-e364-4c9d-b2df-1414b16dfafa,Yes,Newark General Hospital,Clinic,2016-11-27,2018-10-13
726808e1-4ab0-44a3-bd3f-2469e7575e35,d84a64cb-48bc-4150-9201-9a642970afb0,Yes,RWJBarnabas Health,Hospital,2015-10-25,2018-01-27
6b5e85f1-288f-42a0-b983-35a0b4cf57e2,2bfd6675-3829-4618-8f59-ea95deaec974,Yes,Atlantic Health System,Hospital,2021-12-18,2025-07-03
d603d5dc-b8ab-4476-9642-b2f25f76b7bf,b3f615a0-8395-4a12-a9c3-9c28693a23a2,Yes,RWJBarnabas Health,Hospital,2018-05-11,2019-09-23
1b224cae-46e4-4841-a28a-ccfc1e4b472d,fa7da95e-d897-4617-a0ca-b861b2b09df2,Yes,RWJBarnabas Health,Clinic,2020-10-09,2022-09-20
2f6bf8d3-d60c-4c25-b5f1-6ad8ac6340c9,51707a1d-dab7-49dc-a6f9-9136386b6878,Yes,Jersey Shore Hospital,Health System,2022-05-24,2025-07-03
dfa6db41-cf7d-482e-b70c-e88e07f81322,b7e86679-a53f-4334-a3f9-83dd7bf1f5cf,No,,,,
97b78f03-e959-4a0f-ac4b-8d2fb37fdd1d,71a8979e-70a6-4317-8fba-c749b77b60e5,Yes,Hackensack Medical Affiliates,Hospital,2018-03-11,2025-07-03
021bdfc3-fc5d-4229-b5ba-035540a25664,61a08317-57f1-4e8b-9f87-09e47686cd7a,Yes,Hackensack Medical Affiliates,Clinic,2020-05-30,2025-07-03
4eee23ef-b6d1-4ed3-9a7f-0302f80a694c,a7a78560-35c1-47ac-aaf0-4f5f264ff17a,Yes,Newark General Hospital,Clinic,2017-05-19,2019-07-13
086479ca-3367-47c1-a60a-1af5f491d09c,b5e458da-0263-491d-b8c9-ba24f450c94f,No,,,,
c3a68cc5-2921-41aa-bdf4-2ab9d3d9d435,ddeff808-f7e1-4b4c-823c-da79470c0160,Yes,Newark General Hospital,Health System,2021-05-05,2025-07-03
232e0b9b-3cdb-48f1-b28f-fcec11b7ad36,8b3b09d7-5549-407c-9b56-3f8930ffb0cc,Yes,Atlantic Health System,Health System,2024-01-25,2025-07-03
960ab22c-212f-4299-99e8-a6efa2e8ec78,7df2432a-e76e-4e91-92a6-67fb9d28f410,Yes,Newark General Hospital,Clinic,2018-06-17,2022-07-20
d4972e5f-11b6-4300-ad72-781c46e5749c,54ed862e-c89c-4569-baae-3aabde6df43b,Yes,Trinitas Regional Medical Center,Hospital,2024-01-27,2025-07-03
e5dafb0d-6fd9-4fe3-acff-93d793b5a2d4,45e635b0-f7fd-4f94-ad58-a78cd994f190,Yes,Princeton Health Group,Medical Group,2021-11-25,2025-07-03
d261b20d-dc8c-4597-b472-c31aeb848d29,9ff09e32-71ad-4629-9706-e46d179ace3a,Yes,RWJBarnabas Health,Hospital,2019-04-17,2025-07-03
df3acde8-353a-4c67-a0b5-050b935b5e42,b1fec7ea-0dfd-48f7-b2a4-fcbd7f6c1628,Yes,Saint Mary's Medical Center,Health System,2022-06-24,2025-07-03
1781ce8a-8438-4d65-b490-821b327cad02,6a3b6353-35ba-4fab-83fa-22eba1df83c9,Yes,Princeton Health Group,Clinic,2018-12-03,2023-06-26
de063a79-f89f-46a6-8783-cc74346a14ff,fcbaa7b6-4208-499d-9d8b-496c02c23d23,Yes,Newark General Hospital,Medical Group,2018-03-11,2023-10-14
989142b2-7676-4c2d-b1b9-a92e64c3b795,f3e2be96-626a-4860-8f9c-e6973f168cf7,No,,,,
5b9ce193-75d2-4c28-a9a6-cd275fb6d3b4,19ec3635-8164-4866-83be-0b3e7257ca1b,No,,,,
e024fd75-255d-4600-95aa-93a29acd8441,45c852a5-5164-487e-9618-f32ef8c24601,Yes,RWJBarnabas Health,Medical Group,2019-04-20,2023-05-09
c092d414-7b08-4d1b-8a12-24978e386d12,6518fc1a-8296-4790-852c-8de2ad197fbd,Yes,Jersey Shore Hospital,Clinic,2022-06-01,2023-12-26
9ca48a01-8b37-4ef8-9c3a-9913a71a942a,e5d1a07d-8bc7-4aba-b179-0db7aa89ed0c,Yes,Saint Mary's Medical Center,Hospital,2016-04-27,2023-07-10
76da4f73-ed3f-498a-81c3-3fba0f76678a,be45a419-2820-49f1-86d2-0932c5ef086b,Yes,Jersey Shore Hospital,Hospital,2022-01-12,2025-07-03
794d3ee2-8774-40b7-8c2c-4bccf82fba9c,2fbd59a2-e721-40b0-95b7-cd808c4ee155,Yes,Newark General Hospital,Clinic,2021-02-26,2023-08-07
16722507-f72b-4ca7-825e-eefb46b598bb,73879a92-f8ce-454a-be25-3abd30fdbb5b,Yes,Newark General Hospital,Hospital,2021-01-21,2025-07-03
8dc62d0b-8ebb-4e78-8162-c0d279686a9e,a1db993a-c432-4cd9-ad69-f6f3a86eb78e,Yes,Newark General Hospital,Health System,2018-06-19,2022-09-17
b6af34b2-05f2-460c-ac2a-e0609165e3b2,22bda1bd-8a92-4a4e-a4b6-5186e2d51df5,Yes,Atlantic Health System,Health System,2018-05-09,2025-04-15
67b1cde8-e491-4204-94d5-867630a4f490,3a19b5e0-3d4f-4296-961c-6b725993c35e,Yes,Trinitas Regional Medical Center,Hospital,2017-12-07,2024-03-19
95ce1058-122f-4172-8fe5-86c342f620c8,751dbf9f-39fc-41d9-8165-2e9fabf9db97,Yes,RWJBarnabas Health,Hospital,2023-02-22,2025-07-03
eab0de73-3ddd-4753-8e05-3b00adf8bcb2,4996eb71-ac32-4028-85cd-7e5ace118158,Yes,Saint Mary's Medical Center,Hospital,2020-02-16,2022-04-21
4db3e63b-7cff-482b-bb43-204dff4ea37e,3b477de2-0b31-4270-bfa0-45f35afc50e1,No,,,,
f76c9e31-bbc8-49c0-bf2d-f4b89a8b4df2,3955fc9a-6c27-42c7-bd66-79ef56572c13,Yes,Newark General Hospital,Hospital,2018-03-05,2025-07-03
8cf66355-4bbf-4a69-8663-557b62b0ded2,0dc9610d-0227-4505-8e2d-faf50fd55e88,Yes,Newark General Hospital,Health System,2020-05-19,2025-07-03
f46fe565-4b94-4340-bdad-dd1b460e006a,b779b587-822e-4e40-b3ec-e8f6d12e736a,Yes,RWJBarnabas Health,Hospital,2016-08-07,2022-03-01
9b02cfab-3793-4277-862b-78d7f3647458,9ef344fb-9e46-4dae-baaa-2964c0148fef,Yes,Jersey Shore Hospital,Clinic,2017-02-23,2021-07-01
13568760-f58a-4f60-a7c3-4743aba76d99,cbb5736a-2e84-4dd0-995f-8840108e3d9a,Yes,Saint Mary's Medical Center,Clinic,2018-09-07,2023-12-12
78620d21-cbc9-441e-bef0-59c0bc351fb3,125cc900-65cd-41a9-a9cd-429f4fd577d6,Yes,Jersey Shore Hospital,Health System,2022-07-07,2025-07-03
5fa0536e-b1b0-45ee-a4d7-54364d899fb1,86712161-0097-482f-90f8-acae29112511,Yes,Trinitas Regional Medical Center,Clinic,2018-09-20,2019-09-27
39678ad2-62ff-4904-b984-95cab5a89842,e3d73bf7-95b1-4109-a153-1e9ca512f8d9,Yes,RWJBarnabas Health,Clinic,2020-08-03,2023-07-27
faed7b98-a2e2-49a1-b1b6-e304ab78e408,9896f58c-f699-46f2-bc26-d46334eaa59c,Yes,Trinitas Regional Medical Center,Hospital,2016-11-28,2025-07-03
44d1864a-fcef-4942-9d25-eafde6705861,1b50ae3d-b8f2-4c92-9054-c6e50d38725c,Yes,Saint Mary's Medical Center,Medical Group,2020-07-05,2025-07-03
cac61911-d115-49b2-940d-6471201588b6,236afbe9-f6e0-4a5e-a6c2-b717a973f116,Yes,Hackensack Medical Affiliates,Health System,2023-01-31,2025-07-03
