SpecialityID,ProviderID,ProviderSpecialityCode,ProviderSpecialityType,ProviderSpecialityName,ProviderSpecialityStartDate,ProviderSpecialityEndDate
daaac755-cf5f-4085-ad22-e8a1c7bc7fb3,b9a145ee-c71f-49cd-9180-f8d1ec18c729,208VP0000X,Secondary,Psychiatry,2017-06-06,
d20f9c82-d883-48e5-a097-c6b3627d5128,c7209d1f-eb1d-47ae-9557-3ad6cfa21472,207Q00000X,Primary,Family Medicine,2025-01-13,
7ae4ef7b-d71f-4a51-9d62-08aa6736cb1b,8b053047-b205-4b13-a744-01efd55e9702,207V00000X,Primary,Obstetrics & Gynecology,2023-10-14,
174e4ef3-998a-4041-ada7-ff579af9fa18,539afdfa-69de-40d2-aa63-99bebdb7cd7a,207V00000X,Primary,Obstetrics & Gynecology,2025-01-31,
b960bab0-45ef-451b-89b3-97e9bae59917,454ecfa8-7c63-4d80-8320-3bb06d750446,208D00000X,Secondary,General Practice,2016-06-10,
34cfd857-a124-476b-820e-8edd922704df,7c5c5024-0f5d-44da-b1bf-5aa625d28844,208Z00000X,Secondary,Geriatric Medicine,2018-02-05,
a1727e01-3a06-45e8-ac33-12a5af9f43e8,a47ff041-e2b7-4a3e-9431-b324387c6cc1,207Q00000X,Primary,Family Medicine,2024-12-23,
571f2ffa-4f7f-4ada-9537-4bc984cbac9a,39946447-0115-4147-a53d-759f2867717c,207V00000X,Primary,Obstetrics & Gynecology,2023-11-09,
aed8d213-78cb-4dfc-a8e2-3a408be7e55a,88930659-03ff-4ddf-8da6-fa076d68502d,207Q00000X,Primary,Family Medicine,2017-08-15,
458fe7bd-c1f5-4eac-aefe-5f0f2dad2500,8b59a82d-a9b2-4dd3-8949-c50c330790e8,208C00000X,Secondary,Cardiology,2024-08-08,2024-12-25
4041ac49-5699-43f4-bbc1-e1a0269118b4,7590db97-b99b-43de-b114-93271cf29d8b,207N00000X,Primary,Pediatrics,2017-09-10,
fb47b31c-4bae-4cff-aade-d7ac70ee589b,d90179de-b0b3-4f2a-a550-5f4edcc3dcc5,208D00000X,Secondary,General Practice,2018-10-29,2024-04-23
30f5ebf8-fbe2-4150-b86b-fd4868f50e1c,6fe91078-83cb-4dca-b12d-f8b9f35775cf,208C00000X,Secondary,Cardiology,2021-12-06,
bfed9135-7906-4a7e-8975-8aed3b60df94,543c1e43-63df-4fb1-94ec-34d6b7d6387d,207N00000X,Primary,Pediatrics,2017-01-14,
e59baf8d-2d79-4b75-9657-1969713e23fc,7a2a0032-18be-4852-ad8d-84a191a05dbe,208Z00000X,Secondary,Geriatric Medicine,2017-05-15,2019-08-12
fc142f9e-ba37-4580-80f3-87fb6e7281bb,e713b1a7-907d-4832-9fd4-160497fa6a43,208D00000X,Secondary,General Practice,2022-07-13,
b16b719f-e29d-4979-af3b-126120a9ecfe,a40ceea3-4124-4078-88e1-3978208b4a4c,207V00000X,Primary,Obstetrics & Gynecology,2023-12-18,
0e72d47a-a1da-4216-8856-cae09d011165,1a228710-a57a-4417-8bcd-dc03d3610b5b,208C00000X,Secondary,Cardiology,2023-07-18,
a9ec2780-899c-4720-92b5-aba5e866de81,de77d22f-0f3d-4c54-9c14-18ae2290ed33,207R00000X,Primary,Internal Medicine,2016-01-23,
5296e75e-b154-4ce4-85ee-0b31dd4de8d5,c13ae4c6-c1db-4d2f-a08a-dc1b823268c2,207R00000X,Primary,Internal Medicine,2018-09-22,
09170cf8-881e-45c7-b3e6-7e282d3bcfc1,e535259d-ad22-4846-8423-85b7d38e5bec,208Z00000X,Secondary,Geriatric Medicine,2024-07-06,
3b97d438-a432-4913-99cf-807dedfc933f,6851e29b-b361-4f1b-869e-9a8edb4429f7,207Q00000X,Primary,Family Medicine,2025-05-24,
5d3023d3-df45-4269-be83-a711a38c21b9,8b88e494-fd84-49e4-953c-552912737483,208C00000X,Secondary,Cardiology,2020-04-26,
46a6bea4-39d2-4ce8-9eed-ce13580c7151,95c2f064-01b9-4b35-aa50-8a7003012a72,208D00000X,Secondary,General Practice,2021-11-17,
e2a36b38-cc9f-421c-8fd6-eb78e7926795,fef19647-cfc3-4a92-a429-b20fc8afe82b,207R00000X,Primary,Internal Medicine,2016-09-18,
5b2a08cd-5351-4239-9dda-58d68da6d292,bcb42e04-c58f-4b06-ae29-98f3f3058582,207Q00000X,Primary,Family Medicine,2015-09-01,
504a4ab0-f7d8-4a4d-becd-08eedee13d20,a75a4baa-b881-4eef-929e-fb985d00109a,208Z00000X,Secondary,Geriatric Medicine,2022-09-11,2023-08-01
5c1ef8ad-8726-45f7-8c80-f6a2d55e6e04,39c11ec9-c1a2-47af-bcd8-83f347ea6b5c,208D00000X,Secondary,General Practice,2022-10-04,2024-02-26
9783182e-4a67-44bd-9a35-a6ca0af28d1c,c0beb7e1-f49a-4e5f-88f1-0e9d0fb16261,207Q00000X,Primary,Family Medicine,2020-11-18,2021-03-15
b29655ca-1634-48c6-bbc4-5a89b54da7c6,536622ad-087c-4284-8b8a-7920fad3ea8b,207N00000X,Primary,Pediatrics,2019-02-14,
1b2b462e-e4ac-4ab7-aec4-7a8bab4d0c9c,6353d2e6-97ff-43f4-80ef-3a1edee3dc42,208D00000X,Secondary,General Practice,2020-09-11,2023-07-14
5a97499b-5079-4a6f-8525-7dfc3d59b1a9,bdb37f91-bb6a-4a75-af18-1c1764df6949,207Q00000X,Primary,Family Medicine,2024-07-27,
28c23297-b1e5-43d2-ac46-78dd40ae1568,c206224c-7414-4a4c-8e75-983e45657e0d,208Z00000X,Secondary,Geriatric Medicine,2017-10-03,
ddae206f-0e4d-4edc-88c9-8ef9fa7e42b3,1e7aabc2-1409-4fd5-a256-6840c5db9163,207R00000X,Primary,Internal Medicine,2015-07-27,
9deb23a3-56a0-42b8-9028-5778c2cfe770,3a05f119-7f75-4149-8204-9b6cd6e15a00,208Z00000X,Secondary,Geriatric Medicine,2024-09-07,
cc8c2d5b-2828-4ca8-b385-756b63bc50ce,6864e60f-f7fd-4abb-ad6b-3c24426972a9,208Z00000X,Secondary,Geriatric Medicine,2019-10-13,
ee8efe72-b2e2-4d89-8889-c9eb489700e0,da40c730-072a-470b-9ae7-144cb45d1c5d,207R00000X,Primary,Internal Medicine,2020-09-23,
8f26d82e-cf16-480f-b160-a11429a874c9,34431080-2f79-443b-9e56-43aaf86900cc,207R00000X,Primary,Internal Medicine,2022-04-14,
4418640b-8029-41ec-a0ed-af1d066b6863,f506ed21-5995-4280-881e-561c86fdf943,207R00000X,Primary,Internal Medicine,2019-02-03,2020-06-08
cc7e23cb-c12f-4bf9-b263-98866c32894d,d075b30c-5738-4159-8782-0adc11b88024,207R00000X,Primary,Internal Medicine,2022-01-11,
a1ad54f4-037a-4aea-9ea5-28f5f2682296,8e63ed23-dd05-4cf7-b56f-a321cf57d58a,208Z00000X,Secondary,Geriatric Medicine,2022-07-22,2022-09-12
e23d417d-de8f-47fe-a2da-dde1b8d3f3e9,266616b8-3c1b-43a5-99a4-cbad80d3f300,207R00000X,Primary,Internal Medicine,2024-06-14,
41a9e603-b07a-490a-be32-ea2440154f99,370181ca-c047-4621-8f5c-857b9f64c499,207V00000X,Primary,Obstetrics & Gynecology,2015-12-26,
6c922eef-cb75-45d5-96b7-9e2e88b8d37d,5fe3de7c-5a07-4cc7-9261-e183c3ad4676,207Q00000X,Primary,Family Medicine,2019-04-13,
ba0a42be-d3ab-4154-93c8-4e9daa7e441b,69cc0c6e-2f53-4658-847e-84d5fff735ed,208C00000X,Secondary,Cardiology,2016-07-04,2023-09-24
1a04791d-2171-4da3-9d77-bfd8550954c6,6ac96dff-ee23-469f-9ab1-6ae9085393d1,208Z00000X,Secondary,Geriatric Medicine,2018-01-07,
0664901b-f044-4967-91c4-e9d473fded58,cfc77797-3664-434c-9d19-7bde425d7972,207Q00000X,Primary,Family Medicine,2024-08-30,
95a56632-548f-4b47-af85-49a1f143be9f,fb032d5d-f221-4f48-b229-397cfaca4e9d,207V00000X,Primary,Obstetrics & Gynecology,2017-10-26,
4120093e-3cb4-444d-9703-c55f02724332,f00e5df6-5dc3-439f-a995-73462d1592d7,208VP0000X,Secondary,Psychiatry,2015-09-25,2024-11-10
c9123e64-649f-4b48-8bbc-f60e5f19f979,eef0e8da-8c7a-4018-8533-92c814025b4b,207Q00000X,Primary,Family Medicine,2022-04-11,
72bad5d7-f7a1-4bd7-b25d-5fedff3840aa,0cec02e8-6cd9-4786-b8a8-7206fd90bb6c,208VP0000X,Secondary,Psychiatry,2024-02-12,
10f84c32-cffc-4452-b92b-1c641852d29d,6c1509ef-15f5-4fff-8c76-d6b3891f9a83,208Z00000X,Secondary,Geriatric Medicine,2015-08-10,
0ae35062-4283-43ea-a808-09cfecbff68d,22c32c2e-9066-405d-b812-5a019f890c86,207V00000X,Primary,Obstetrics & Gynecology,2020-06-21,
e5ac46e2-6b8f-4c7d-9423-45bf2ec22019,8a008154-27b2-44c6-a234-8ed769789794,208D00000X,Secondary,General Practice,2024-10-26,
fb5f3286-8ae9-4b96-a3a9-b9fafe1add30,da7b1937-b6ff-479a-9bb7-b5f3aa94babf,208C00000X,Secondary,Cardiology,2015-09-08,
cdb688c6-a7f0-4f76-a473-81857496a471,77017490-0422-4c5f-9234-3a4697493bb5,208VP0000X,Secondary,Psychiatry,2019-12-03,
3f4a4aa8-b41a-4432-aba7-5d646b853d14,e7eaf4e6-01f0-431d-a4be-0927f1138c16,207N00000X,Primary,Pediatrics,2025-01-28,
28627197-be5e-4839-bc5d-0deca109adb6,281c5a5c-e84a-415e-9b7b-8040e7b30f7b,207R00000X,Primary,Internal Medicine,2022-03-08,2024-11-04
5b4b4c32-c963-4333-bb5f-a7ed9430fc39,03a149ba-dc22-407a-babd-3fcff2c198e9,208Z00000X,Secondary,Geriatric Medicine,2025-03-28,
cc81a62b-0049-44e4-a886-a02bc1df82fa,7a8df081-1654-45b7-b107-d40e8a96d8b4,207N00000X,Primary,Pediatrics,2021-01-20,
821b9cd6-bfa5-4050-bd13-18842629a817,77d40a52-c006-479a-87c0-e1180b833a6d,207N00000X,Primary,Pediatrics,2023-04-17,
8cb4d146-945f-438c-82b0-80472ee142ba,89bc3252-6e9a-4604-8400-36778367a8af,208C00000X,Secondary,Cardiology,2021-01-25,
9df88ee5-81a6-4d8d-a4f3-479a73c78f29,d5abfff1-3c7e-4310-b0f5-7f5c0786bd91,208C00000X,Secondary,Cardiology,2024-01-24,
6e4dff4c-4b73-473a-8d5c-5259d1d07752,99d700b6-e376-4b67-b797-ef838ded55c8,207R00000X,Primary,Internal Medicine,2024-04-10,
15d78729-8152-44f4-9357-00271687cc8d,9668fed8-4588-409f-81dd-aab184b269c9,208C00000X,Secondary,Cardiology,2016-10-11,
95668af0-344a-4136-b84c-46cb88656c50,2978ce04-12ed-4569-b20c-ea9b1247ac5d,207V00000X,Primary,Obstetrics & Gynecology,2021-10-15,2024-01-25
7c3d94d2-f99d-4a6d-afdb-93c99b7ed0e9,3a9e05d8-9d74-443d-9daf-2a435c2d039a,208C00000X,Secondary,Cardiology,2016-01-20,
8bdebf0c-c86a-4006-9a1d-652d068be287,8dd34576-86a0-46b1-a2fb-177f360b54a3,208Z00000X,Secondary,Geriatric Medicine,2023-03-26,2023-08-06
eddb2736-c534-4b4a-98c0-fde471a9cc29,285834a2-33d5-4b55-9698-44b55db968ee,207Q00000X,Primary,Family Medicine,2015-11-21,
c7bf47c0-8c67-4d0e-81ff-8ec7387616e0,4d9dd9a0-f01b-457a-b01f-4ff72c5381d5,208Z00000X,Secondary,Geriatric Medicine,2017-11-11,
935dbb11-ce9a-42ae-90dd-56451dafd05b,aac7e7b5-e54a-4f8e-96af-c3dc66c1a80a,207V00000X,Primary,Obstetrics & Gynecology,2022-01-22,2022-10-13
0800f35a-b726-474f-b7fe-5f6e6b9e90cb,60cf48fd-ed56-4df1-b434-ba2e4505c834,208Z00000X,Secondary,Geriatric Medicine,2021-03-19,
fd940636-6317-44ba-a902-b3d97c1dc07e,6e2ca5e7-6d97-482b-90dc-ecf8403b7649,208Z00000X,Secondary,Geriatric Medicine,2023-01-05,
1a081c40-1bb5-47e5-8e7b-9c65763e6b3b,87102bdd-d7ee-486d-a57f-61907776a667,208VP0000X,Secondary,Psychiatry,2018-10-30,
e5aa1d55-01b0-4d15-8da1-5528391c8139,992ab6f9-1cdc-4fef-9d18-6c4113d7a1e4,207R00000X,Primary,Internal Medicine,2016-09-03,
b2c0f7fe-f455-4bb6-9e39-c89d37ba9a66,7693a244-ab85-4ba4-ac4c-461a42181be0,208Z00000X,Secondary,Geriatric Medicine,2019-02-09,
4b1eec7f-0bf9-490d-9275-cde34cb94739,78045e98-1343-40a7-b6f8-5d60d3eeb8d9,207R00000X,Primary,Internal Medicine,2022-11-15,
90e2f5a1-3fa2-4a86-ae40-17d9d1207617,e566d655-72cb-449e-80ac-94d784687f03,207N00000X,Primary,Pediatrics,2015-11-09,
30555a11-be13-4d8b-9c47-b7c2eb5d7fd2,5021fd5e-1cdf-4a6e-adce-f31f120edafa,208C00000X,Secondary,Cardiology,2019-12-26,
17d1c20b-25f6-415a-af30-1bc9687a23fc,63842e86-fb41-4946-bb45-f54a172dc647,208D00000X,Secondary,General Practice,2016-09-23,2020-08-16
60ce78ef-2115-4dde-b7e8-644d641c3224,69247070-8a93-43e9-83bb-70c6954aaa20,208VP0000X,Secondary,Psychiatry,2018-09-27,
1dd8475a-3d66-429e-bc19-12ca375453b9,12d82d89-9764-4739-a849-4d1707e1accc,207V00000X,Primary,Obstetrics & Gynecology,2015-08-25,2016-11-23
2b8c3976-77e5-4b7e-9940-056ee8739d87,6ebf66d2-45ba-4e0e-a087-4d33480d1683,208D00000X,Secondary,General Practice,2016-06-30,
57542acb-a351-484b-be55-4d146a4a7753,ff85cad7-3ccd-40db-9529-46b29a23128e,207R00000X,Primary,Internal Medicine,2019-02-06,
26845889-4fd3-4bd4-b272-44f73ae14dd0,3cfbb12a-1a34-48e2-af78-b0fd8ae124de,208C00000X,Secondary,Cardiology,2017-12-22,
89256ba4-abb5-42ff-8dce-f51792a79b33,c8ba1f8b-092d-4c61-b168-1d824dfc213d,207Q00000X,Primary,Family Medicine,2019-03-30,
01cdd381-3f93-4a4b-b3e8-ea2025ae4791,4ec39d7a-9154-4729-a2ad-dafacedc2e2f,208VP0000X,Secondary,Psychiatry,2018-10-11,
b4a0149c-efc6-42b1-9fde-a41ec4944c15,aa92c34b-efec-4c6d-9bfb-2f9871426568,208Z00000X,Secondary,Geriatric Medicine,2015-11-25,
d21f3116-9cce-4b8a-85f6-c0eb73e3a7c2,e662948a-311d-400d-a61a-eb6ad5b0e29a,207N00000X,Primary,Pediatrics,2024-04-29,
213cd496-78e5-4e26-9ff8-692bfe3577a6,c5ff04c7-c5ac-4234-a15a-37abf0eafd8a,207N00000X,Primary,Pediatrics,2018-09-18,2022-05-25
c5410cba-549b-417f-89a6-70f15df01058,8d97dc8b-107e-46d9-85ff-be8058472a23,208D00000X,Secondary,General Practice,2019-06-04,
b3b6b506-ce55-4a23-8a37-29a842ee9c7e,0c30d830-58d6-46c2-8917-062701df84be,207V00000X,Primary,Obstetrics & Gynecology,2025-02-23,2025-03-07
564e4763-5550-483c-984a-50a405cc94fd,d4b2a3ce-1f3a-4a71-ad40-5eb629ce5556,208Z00000X,Secondary,Geriatric Medicine,2022-11-23,
4e4a91d9-bdbc-4a0d-99ce-4ce07d511c86,c8f67f7d-c912-48d1-9d74-f29983613363,207R00000X,Primary,Internal Medicine,2023-10-24,
ed2bfc5f-694d-447e-8216-3611ef4df785,0852bd55-fbb5-485c-811b-55f462867c16,208Z00000X,Secondary,Geriatric Medicine,2020-05-01,
c613842b-aa1d-4134-aaff-41e528a8c872,881cac75-7035-4ecb-8193-9d5e3ef68645,207R00000X,Primary,Internal Medicine,2020-05-29,
e6ed1325-70ad-4dc4-b1c9-7cf3f8259558,1fa36023-f3e0-4ac8-be24-bc6d556f9543,208D00000X,Secondary,General Practice,2018-06-10,
d27f3cb9-d678-409e-8e23-8f03793622c7,b73a1354-ae9c-4e84-b655-ecf2fd3c45b8,208C00000X,Secondary,Cardiology,2016-01-20,2020-10-28
1079bcdc-e71a-4733-bdc3-ecbfb72a3118,1821dc1c-5964-46d5-a791-e038ca065b33,208C00000X,Secondary,Cardiology,2017-11-20,
7eee5c20-0238-4100-ad8d-fbed9d5c4514,251be64e-1e0b-43b7-9719-4f2e6393d194,208D00000X,Secondary,General Practice,2017-01-15,2017-07-18
909b5d90-4b8b-4cc9-ab9d-8e4a568bb101,1ba494a2-86f5-493d-8a43-82da048cad09,208C00000X,Secondary,Cardiology,2023-04-07,
5e4280a4-4277-4319-9feb-610d3db11e6f,61fb743f-8cb1-48c9-8abb-c7042e91482d,207R00000X,Primary,Internal Medicine,2015-09-27,
f8aa66ce-16d1-406b-a0e3-597ec4544de4,a558df22-a3db-44cc-9303-674b5f99f48d,207V00000X,Primary,Obstetrics & Gynecology,2021-06-25,
7ccf70bb-04da-4554-9b61-0871169d8081,2df5d357-53c4-4ece-bb75-d3ddae372b91,207R00000X,Primary,Internal Medicine,2017-11-17,
7c0b44e2-f96a-4b27-8404-83d2cf7dc149,f2142069-bc05-4271-822f-99dd521630c8,208VP0000X,Secondary,Psychiatry,2018-08-25,2022-11-04
dbb496c2-c76b-41d8-aab4-62432108981b,4fd32d76-6416-4b1d-9ad8-359baabc94c1,207V00000X,Primary,Obstetrics & Gynecology,2021-09-19,
a53a7114-a4d8-4dc2-98b2-17be588bd243,d3a4708a-f6dc-4355-bec4-c099d5dfffe3,208D00000X,Secondary,General Practice,2018-03-02,
a6aa1edf-0c6f-496e-a815-7c62be2e3965,9a3b7e5f-78a3-4122-a115-f05f8a2f44e3,207N00000X,Primary,Pediatrics,2023-02-05,
c1a249d0-b50e-4b5b-8bda-14107fb33a91,261b1b30-4eba-4c23-a801-109466516cca,207N00000X,Primary,Pediatrics,2025-02-12,2025-05-03
605c70e7-5122-4a89-b0a8-97208cf5c303,b7183d0d-f4d6-4f11-b648-52889dd92ac2,208VP0000X,Secondary,Psychiatry,2017-12-31,
7ca7351d-bc93-4903-a5fd-765e25be5b75,d0af6086-2e2f-44d1-9f77-29ae0797946b,208Z00000X,Secondary,Geriatric Medicine,2017-01-28,
49b42ebf-b483-4210-9815-330da5a906d7,e32d2db1-faa2-46be-9c68-41c5a3f806a2,208Z00000X,Secondary,Geriatric Medicine,2020-12-08,
b5b95af4-89d9-4b46-b780-18563d13dc81,9210b3dc-ddd5-4cc3-be86-f02983af39ef,208VP0000X,Secondary,Psychiatry,2024-10-08,
092a6e9d-e977-4687-8e42-624a7661c3e7,572b7a8e-4077-4642-ad2b-3beb97ce2fbb,208D00000X,Secondary,General Practice,2016-12-10,
662d3e55-a46b-4a1a-bee0-0f1652f36538,3cbec90b-123d-4f7a-a6b8-9289c19780c5,207N00000X,Primary,Pediatrics,2024-01-12,
8122b59e-80f9-48a4-9938-90bddeb7dafc,f5deb3b3-4139-42ae-9232-0fdac22cbff4,208D00000X,Secondary,General Practice,2018-07-03,
98b418c4-e69c-43aa-98d3-ee69ad278328,8a3701d9-7790-498f-a40a-a19a5fc1b659,207N00000X,Primary,Pediatrics,2016-08-24,
32cf1783-a591-463e-9a1a-2956085c6f93,a606bc9a-bd3a-4c54-a5bf-bc91dc5ea31e,207Q00000X,Primary,Family Medicine,2024-11-04,2025-06-01
d93e8830-202d-4085-af00-96abcded7441,72e64bdc-fb85-4e1a-a0db-30677bf6340f,207Q00000X,Primary,Family Medicine,2016-10-06,
ab027587-dc88-4366-882b-435d87742eb0,2e63cb34-1573-440c-a0fd-fe65698253ad,208C00000X,Secondary,Cardiology,2019-12-28,
d307cb61-1a77-450f-b76e-6eb653f88016,6dc0065a-5f80-4245-8fb2-28abc98546ed,208Z00000X,Secondary,Geriatric Medicine,2024-03-05,
507050cc-bca0-4ca9-9cdc-f7b23b60dd32,9b564466-b356-4118-b1ca-bed4c3037521,208C00000X,Secondary,Cardiology,2023-05-21,
269bba7e-e172-497c-b1b2-77f31c347f3a,0fe9c6fd-fb06-4fb4-a17f-8f5e7c4b962c,207V00000X,Primary,Obstetrics & Gynecology,2023-09-10,
80906133-0195-4e97-bdf3-53c040a0d509,b79f93b2-cf4b-4643-adea-a9e6b2c8ca84,208D00000X,Secondary,General Practice,2017-09-02,
57e34ae0-81dd-4bf4-8f81-f785c767d147,ad2597e1-3ed9-43c8-a12c-2e22640d2495,208D00000X,Secondary,General Practice,2022-11-28,
ee508284-6f8a-4801-b65a-3ac78abc25db,e93d5afa-6632-4322-8476-fe150e2d7406,207N00000X,Primary,Pediatrics,2020-03-11,
a34ea942-8e3a-4175-a478-6a35d9c18fcb,240dcaad-ef48-40e2-bee3-cf483b4382b3,208Z00000X,Secondary,Geriatric Medicine,2023-03-28,2023-09-30
e8ba3bd7-19fa-48cd-938d-c2a2c621d625,0ae66b99-1a31-42f8-9a08-2e32d3fd891b,208VP0000X,Secondary,Psychiatry,2020-03-27,
48135822-75f4-4841-8b6f-95acf3e03f86,709e8665-fa2f-463b-87c3-1dd386892a47,208D00000X,Secondary,General Practice,2018-09-26,
4071754c-b670-48af-a4e6-5b24094fcb23,dcf1395a-2f46-49c6-a631-0eb25cb4c113,208C00000X,Secondary,Cardiology,2024-10-25,
ae030e87-3af9-4259-9476-87262d907705,69906183-e9d4-4792-acd0-17ac65e3fac6,208D00000X,Secondary,General Practice,2024-05-01,2024-07-21
d7ac7758-110e-43db-bdce-269d7be35ce0,2b8de895-59ec-4829-abdd-20b6622adc9d,207V00000X,Primary,Obstetrics & Gynecology,2023-06-16,2025-01-02
c01964c2-703f-40db-bfb1-66074c6e7b4c,353cb860-82e3-4fe2-8424-413deb55932b,208C00000X,Secondary,Cardiology,2021-08-01,
94e13287-2ec7-403d-9198-83efa0514fd1,cd9397de-976a-4b05-9447-94cad21d61c5,208D00000X,Secondary,General Practice,2019-09-22,
a45f3ec5-b493-426e-a985-5e077c389644,35bb94a0-0bc7-4b08-8c35-18b1c054a513,208Z00000X,Secondary,Geriatric Medicine,2020-01-31,
81c70cd1-4edf-477c-a930-d889cf225bc8,2d5b9c8a-e668-451c-af63-99541a967a90,207R00000X,Primary,Internal Medicine,2024-12-29,
26a10060-cbfc-4a04-a1f4-adf7f771ffe6,c136ce65-36a9-43e6-ae45-308a70edc231,208VP0000X,Secondary,Psychiatry,2016-07-18,
0c8ea26b-0e9b-401a-b4db-15cf4750d415,210432a4-732d-4df0-af30-00eb4a00c8e8,207N00000X,Primary,Pediatrics,2016-10-20,
132e7ca7-189e-4289-87a7-30a0ab3277b5,c14beb29-4fd8-4873-8ee0-94bcf1a00a52,208Z00000X,Secondary,Geriatric Medicine,2022-12-11,
7e8f986d-2f9c-4a02-8803-2c635410011b,c4ddc5f5-a664-4c19-9b25-6d1e59bd3190,207N00000X,Primary,Pediatrics,2021-06-08,
0c79d0a6-8d9f-4b90-ab39-324301c3f405,9b1e7f3d-143d-4d50-a418-10dff5a0c85d,208VP0000X,Secondary,Psychiatry,2020-07-24,
9585ba2e-b405-4419-a2fe-76e3892ae1fd,51ac7018-c96a-43d5-9d66-04abe568a2cd,207N00000X,Primary,Pediatrics,2017-08-07,
9fe60f19-f2ce-4982-968c-d00076df52f6,d30671eb-c3f5-44ef-8e97-17422d41506c,207Q00000X,Primary,Family Medicine,2019-07-15,
ee3daf4f-539b-4bbf-9941-005969b1e11e,a5f7fb23-d7b7-4360-bb18-b108a608d25e,207N00000X,Primary,Pediatrics,2022-10-19,
b95ba726-94cb-43d9-9f2a-10b612d06103,2e9c19ec-7e4f-49de-9274-32cf88e37233,208VP0000X,Secondary,Psychiatry,2017-02-04,
0e1f0b17-3d36-46fa-9bd2-6fc9d6be4b7b,9e2b1283-d240-4df2-8f38-8b3b38c2643a,207N00000X,Primary,Pediatrics,2022-07-09,
d488ec7d-1afe-4927-bf13-54af78ecf3da,8433c8e4-3ed5-436d-b325-fe80600e12e9,207Q00000X,Primary,Family Medicine,2020-07-12,2024-12-13
63ec78e2-03ea-4f2f-9ca6-9cc649760fe9,f88dc601-ef30-4d0f-92a9-2451edc7e09e,207Q00000X,Primary,Family Medicine,2016-12-20,2017-02-23
a68ad114-1c7e-4a7a-9c17-3d9d13285cc1,7aa15218-b6be-4556-87a6-06278438ab71,207N00000X,Primary,Pediatrics,2018-09-24,
2abdea1c-809e-4b39-9ab3-ef5256392ed7,8f61242e-0b53-462b-ae03-fc0f373f4741,208VP0000X,Secondary,Psychiatry,2023-11-27,2025-01-20
16888b30-e868-40a0-aabb-2410ca4b9739,0ddfecbf-6188-439c-aa52-d754624bf993,208VP0000X,Secondary,Psychiatry,2015-11-26,
8807aa61-5b76-42fe-b807-86ab1985300a,96212f35-b9a5-4235-9ff7-04b6083e008c,207R00000X,Primary,Internal Medicine,2017-01-08,
b43c7b1c-e91a-4681-af52-041b88fcc246,d3ce348b-b1e8-40e7-94e3-e2d6fc9d028d,208Z00000X,Secondary,Geriatric Medicine,2022-08-18,2024-09-03
39adee3d-fe94-4a58-8646-1a47376d68e1,c2c707f8-0527-4696-86d7-99fc15efb0f6,207N00000X,Primary,Pediatrics,2017-07-27,
0820f2dd-a629-44ec-92aa-f8f871c18642,85d8f2de-2fc5-4a04-8171-8b20e91e9f1a,208VP0000X,Secondary,Psychiatry,2020-01-15,
b4114145-023d-4a96-9ff8-56adaf4453cf,bd682046-9c28-4e97-885d-a40020e43fd4,208C00000X,Secondary,Cardiology,2023-12-02,2024-06-14
f6011b94-fcf8-4849-8e06-0af8f0d0af54,3fb1da2e-7ba1-4e5e-92b5-5561b26db8ce,207R00000X,Primary,Internal Medicine,2024-08-17,
5925fc36-6a78-47db-b143-4810b47c6d0d,6ce8a705-5dc7-4587-be9f-412887fd83e8,208C00000X,Secondary,Cardiology,2020-12-02,
c0a7ace0-5a2a-42a5-94f7-830b9c770ca0,94608fda-09f6-4a1c-b78f-995ae2e9fc42,208Z00000X,Secondary,Geriatric Medicine,2016-11-04,
87a0ba11-8867-44e9-bc39-11e9905781ae,f35d625c-501e-4f5f-99af-bfa2eeb0dd0f,208D00000X,Secondary,General Practice,2015-09-05,2016-10-20
f873702c-ee0b-475d-8d20-4cf70a0c6644,6416e3d6-0565-497f-8dea-1af6da428dec,208D00000X,Secondary,General Practice,2018-04-27,2018-07-28
618f8fdb-340d-449f-a5c9-81db1ef892ff,a8f91e0d-cb8d-470b-bf9f-ea142c5f49f9,208D00000X,Secondary,General Practice,2017-04-05,
f8e80c57-25d3-4e4c-8771-a471d8fd21e9,364df1f1-0abc-4790-ab38-e099c0287d48,208Z00000X,Secondary,Geriatric Medicine,2020-06-13,
2e4aa471-527a-4adf-8ab1-06b0f3a4aebf,677b4a77-a51c-4cee-bef6-6c64a23a016f,208VP0000X,Secondary,Psychiatry,2024-02-16,
74d8ede1-576a-417f-bec4-1902e97a7b6a,4d9d9879-5606-48ab-a1cf-b0c3164f89de,207V00000X,Primary,Obstetrics & Gynecology,2023-04-23,
aad84d1b-ab5c-4615-b18b-5865d9673a26,866b1868-9def-4c4a-9510-15c869f317e2,208D00000X,Secondary,General Practice,2021-01-30,
6ab8fc06-1a49-4e1d-a89b-dd4ab8c5c88b,f093d670-0f3f-4036-b7db-80d0d7449e8e,207R00000X,Primary,Internal Medicine,2024-12-28,
fc731ebd-a308-420a-937a-57a4aad195d9,3c478768-0257-4f50-be38-32f6d2bf9309,207V00000X,Primary,Obstetrics & Gynecology,2015-10-06,
066787f2-517a-4d55-8d5e-73719c5047c7,cbfd6c66-d051-470f-ad14-e385fb9bcfb6,207R00000X,Primary,Internal Medicine,2018-05-03,
